cell_channel,protein_role,puncta_channel,puncta_id,pixel_count,mean_intensity,max_intensity,centroid_x_um,centroid_y_um,centroid_z_um,centroid_inside_cell_flag,overlap_fraction_in_cell_pct,surface_distance_um,inside_mesh_flag,within_surface_threshold_flag,display_threshold_pass_flag,classification
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4657,1,0,0,378,268,44,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4660,216,0,0,416,269,47,True,50,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4663,14,0,0,275,274,45,False,21,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4665,105,0,0,232,274,46,False,34,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4668,15,0,0,235,277,44,True,100,2,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4672,159,0,0,365,281,46,True,57,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4673,241,0,0,404,280,47,True,91,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4675,32,0,0,308,285,45,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4677,103,0,0,233,287,45,False,18,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4678,11,0,0,324,286,45,True,64,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4684,26,0,0,319,304,45,False,42,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4685,101,0,0,403,307,46,False,1,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4686,217,0,0,367,308,46,False,21,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4688,101,0,0,374,308,45,True,99,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4690,94,0,0,279,314,46,True,71,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4691,153,0,0,351,317,46,False,33,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4701,84,0,0,361,340,45,True,65,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4703,29,0,0,262,342,46,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4705,4,0,0,243,344,44,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4707,7,0,0,264,346,44,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4711,1138,0,0,305,353,48,False,27,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4712,295,0,0,361,354,47,True,32,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4715,1008,0,0,332,358,47,True,70,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4718,1908,0,0,228,361,48,True,34,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4720,1124,0,0,304,370,54,True,25,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4721,260,0,0,275,379,47,False,22,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4722,2,0,0,314,381,44,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4723,178,0,0,284,387,46,True,84,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4725,5,0,0,267,392,44,False,60,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4726,386,0,0,295,397,46,False,33,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4728,1127,0,0,287,397,49,True,46,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4729,27,0,0,293,400,44,False,37,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4734,214,0,0,245,422,46,False,60,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4737,34,0,0,239,433,45,False,29,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4740,168,0,0,422,132,47,True,65,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4744,162,0,0,412,155,47,False,20,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4745,1,0,0,437,159,45,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4746,20,0,0,441,163,46,False,45,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4747,123,0,0,440,165,47,False,13,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4750,348,0,0,410,176,48,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4751,36,0,0,434,175,46,False,50,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4752,165,0,0,415,176,48,False,4,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4754,84,0,0,424,193,46,False,43,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4755,17,0,0,424,196,46,True,76,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4756,31,0,0,420,200,46,True,58,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4759,2359,0,0,408,204,51,True,45,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4760,25,0,0,427,208,46,False,4,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4767,1,0,0,372,243,45,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4768,1,0,0,372,243,45,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4772,12,0,0,275,254,45,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4774,11,0,0,371,258,45,True,45,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4779,303,0,0,375,267,47,False,5,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4783,17,0,0,389,272,45,True,53,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4785,8,0,0,387,273,45,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4788,19,0,0,406,281,46,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4789,264,0,0,209,283,47,False,32,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4790,90,0,0,243,283,47,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4792,113,0,0,326,284,46,False,26,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4795,1,0,0,245,285,45,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4796,19,0,0,271,286,45,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4797,42,0,0,398,288,45,False,7,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4798,14,0,0,212,287,46,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4799,3,0,0,235,288,45,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4800,244,0,0,316,289,46,False,29,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4801,89,0,0,394,289,46,False,1,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4802,1211,0,0,404,289,49,True,49,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4803,1091,0,0,296,294,48,False,16,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4804,8,0,0,303,293,45,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4806,145,0,0,307,297,46,False,70,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4807,365,0,0,358,298,47,True,53,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4810,61,0,0,275,307,46,True,100,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4811,300,0,0,351,311,48,True,66,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4812,689,0,0,346,313,49,False,27,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4814,140,0,0,278,318,48,False,14,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4815,2323,0,0,258,321,51,False,32,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4816,383,0,0,379,320,47,True,52,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4817,1,0,0,349,320,45,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4819,3205,0,0,276,325,53,False,25,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4825,236,0,0,362,331,48,False,6,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4826,846,0,0,265,332,49,False,36,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4830,257,0,0,352,345,48,True,34,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4831,74,0,0,246,346,46,False,62,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4832,739,0,0,391,348,48,False,35,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4833,3474,0,0,231,349,50,True,46,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4834,585,0,0,411,355,50,True,38,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4835,61,0,0,407,359,46,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4837,336,0,0,295,362,47,True,25,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4838,5,0,0,241,362,46,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4839,150,0,0,377,363,48,False,49,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4840,834,0,0,303,364,50,True,41,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4842,140,0,0,384,365,47,True,50,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4843,271,0,0,391,366,47,True,37,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4845,206,0,0,288,382,48,False,37,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4846,183,0,0,319,386,47,True,57,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4851,96,0,0,248,412,47,True,27,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4853,54,0,0,253,418,46,True,81,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4855,96,0,0,428,114,49,False,27,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4856,142,0,0,407,143,48,False,6,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4857,113,0,0,445,151,47,False,12,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4859,601,0,0,422,164,50,False,37,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4865,8,0,0,456,205,46,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4866,17,0,0,422,221,46,True,65,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4869,6,0,0,399,228,46,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4870,40,0,0,416,229,47,False,45,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4873,10,0,0,296,242,47,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4876,158,0,0,398,246,47,False,28,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4877,59,0,0,385,246,47,True,75,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4882,6,0,0,372,253,46,True,17,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4886,147,0,0,273,259,48,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4889,174,0,0,340,264,48,True,45,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4890,74,0,0,370,266,47,False,15,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4892,47,0,0,272,266,47,False,19,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4895,75,0,0,504,270,47,False,8,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4899,75,0,0,319,272,48,False,9,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4900,89,0,0,222,274,48,False,30,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4914,40,0,0,257,295,47,False,38,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4916,644,0,0,229,297,49,True,38,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4917,48,0,0,317,298,47,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4918,65,0,0,257,300,48,False,2,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4919,53,0,0,310,302,47,False,13,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4922,433,0,0,323,305,48,True,48,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4926,98,0,0,376,320,49,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4928,1,0,0,331,323,46,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4932,10,0,0,366,326,47,False,20,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4934,56,0,0,319,335,47,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4935,1148,0,0,391,336,50,False,29,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4936,92,0,0,322,335,48,False,11,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4940,481,0,0,305,343,49,False,16,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4944,74,0,0,270,352,48,False,4,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4945,70,0,0,368,354,47,True,54,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4947,364,0,0,401,355,49,False,17,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4948,61,0,0,377,360,47,True,61,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4951,38,0,0,378,365,48,False,13,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4952,63,0,0,381,366,48,False,17,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4953,675,0,0,287,370,50,True,20,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4956,48,0,0,289,374,46,False,44,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4957,9,0,0,309,376,46,True,67,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4960,81,0,0,291,386,48,False,14,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4963,156,0,0,276,398,47,False,26,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4964,56,0,0,264,401,47,True,52,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4968,2064,0,0,293,413,50,True,51,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4969,309,0,0,254,416,48,False,30,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4972,783,0,0,291,433,52,True,24,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4973,74,0,0,282,437,48,False,12,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4974,77,0,0,433,104,48,True,25,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4977,158,0,0,449,152,48,False,9,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4978,5,0,0,410,158,47,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4979,28,0,0,440,168,48,True,64,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4981,22,0,0,410,180,48,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4982,23,0,0,426,191,48,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4984,10,0,0,473,201,48,False,70,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4985,436,0,0,428,206,52,False,1,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4988,418,0,0,414,218,50,True,90,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4989,1,0,0,414,223,47,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4990,42,0,0,403,223,49,False,36,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4994,1,0,0,387,251,47,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4995,155,0,0,402,255,49,True,39,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),4997,6,0,0,266,258,48,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5000,1159,0,0,264,262,52,True,41,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5006,127,0,0,346,268,49,False,8,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5012,3,0,0,235,272,47,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5022,80,0,0,363,292,49,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5025,158,0,0,423,296,49,True,68,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5030,209,0,0,314,297,49,True,85,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5035,54,0,0,288,310,48,True,78,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5037,1178,0,0,323,313,49,True,48,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5038,1160,0,0,307,312,51,True,60,1,True,False,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5039,36,0,0,274,311,47,False,72,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5040,5,0,0,290,320,47,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5042,6,0,0,320,323,47,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5043,9,0,0,369,326,47,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5047,186,0,0,335,333,48,True,56,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5049,292,0,0,253,338,50,False,10,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5051,336,0,0,327,340,49,False,18,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5052,57,0,0,257,341,48,True,46,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5053,15,0,0,303,347,47,True,100,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5057,97,0,0,365,357,48,False,11,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5061,93,0,0,379,361,49,True,81,1,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5062,47,0,0,393,362,48,False,57,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3)_xMask(Channel 3 mask),5065,187,0,0,239,370,49,False,10,1,False,True,True,surface_shell
