channel_a,channel_b,puncta_id_a,puncta_id_b,match_mode,centroid_distance_um,voxel_overlap_fraction_min_object_pct,pixel_count_a,pixel_count_b,mean_intensity_a,max_intensity_a,mean_intensity_b,max_intensity_b,centroid_x_a_um,centroid_y_a_um,centroid_z_a_um,centroid_x_b_um,centroid_y_b_um,centroid_z_b_um,inside_mesh_flag_a,inside_mesh_flag_b,within_surface_threshold_flag_a,within_surface_threshold_flag_b
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),156,114,centroid_distance,1,,705,1428,9445,30463,1,1,83,42,6,83,41,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2481,5890,centroid_distance,1,,218,20,11562,37087,1,1,62,70,16,61,70,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1306,4090,centroid_distance,1,,4,3,13495,15071,1,1,67,51,10,67,51,11,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2405,5629,centroid_distance,1,,2,7,7499,7519,1,1,59,59,15,58,60,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2118,5032,centroid_distance,1,,10,84,7236,9735,1,1,68,68,13,67,69,13,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),344,696,centroid_distance,1,,1,53,5723,5723,1,1,66,69,6,66,68,6,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2866,6307,centroid_distance,1,,12,1,10070,14423,1,1,91,61,17,91,61,16,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1128,3212,centroid_distance,1,,140,16,9301,37567,1,1,77,74,10,76,73,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),138,590,centroid_distance,1,,26333,22414,9318,49087,1,1,86,15,8,87,14,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2377,5573,centroid_distance,1,,109,82,8653,19023,1,1,58,90,15,58,89,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1080,2881,centroid_distance,1,,1,4,17791,17791,1,1,55,51,9,54,51,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1010,2654,centroid_distance,1,,19,1,8233,12407,1,1,69,56,9,68,55,9,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1369,3335,centroid_distance,1,,1,1,4367,4367,1,1,69,52,10,69,52,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1971,4906,centroid_distance,1,,24,15,9488,16383,1,1,85,75,13,85,74,13,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2306,5810,centroid_distance,1,,11,5,13265,16271,1,1,85,36,14,85,36,15,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2892,6682,centroid_distance,1,,1181,4,9577,32191,1,1,64,90,18,64,90,17,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),625,954,centroid_distance,1,,17,47,8706,15831,1,1,86,19,8,86,19,7,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2956,5836,centroid_distance,1,,516,1562,8409,36927,1,1,88,55,18,88,55,17,True,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),596,1712,centroid_distance,1,,40,407,12322,22431,1,1,103,60,8,103,59,8,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3032,7146,centroid_distance,1,,15,11,11189,16511,1,1,66,84,18,67,84,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),2075,5068,centroid_distance,1,,37,334,9962,16183,1,1,58,94,13,58,93,14,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3305,7611,centroid_distance,1,,1037,224,9659,43679,1,1,69,57,21,68,57,22,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1447,3321,centroid_distance,1,,76,63,8331,23215,1,1,69,50,11,70,50,10,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3414,6826,centroid_distance,1,,510,29845,8966,23935,1,1,77,64,22,77,65,22,False,True,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),969,2251,centroid_distance,1,,508,67,10622,46623,1,1,68,79,9,68,78,9,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1675,4662,centroid_distance,1,,28,5,10217,14679,1,1,68,70,12,67,70,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1430,3661,centroid_distance,1,,3,22,7130,7895,1,1,83,29,11,83,28,11,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),3105,7091,centroid_distance,1,,19,575,6936,9919,1,1,65,57,19,65,57,19,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),108,388,centroid_distance,1,,4,62,13729,14759,1,1,84,18,5,84,18,5,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),505,1252,centroid_distance,1,,3,4,7935,10759,1,1,82,32,7,83,31,7,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),1815,4680,centroid_distance,1,,110,98,9487,16431,1,1,48,77,13,48,77,12,False,False,True,True
Mul(Channel 2)_xMask(Channel 2 mask),Mul(Channel 3 mask)_xMask(Channel 3 mask),377,1348,centroid_distance,1,,16,1,9525,16231,1,1,79,61,6,79,61,7,False,False,True,True
