cell_channel,protein_role,puncta_channel,puncta_id,pixel_count,mean_intensity,max_intensity,centroid_x_um,centroid_y_um,centroid_z_um,centroid_inside_cell_flag,overlap_fraction_in_cell_pct,surface_distance_um,inside_mesh_flag,within_surface_threshold_flag,display_threshold_pass_flag,classification
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3300,10,1,1,69,44,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3301,130,1,1,103,44,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3302,8,1,1,68,45,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3303,13,1,1,91,45,10,False,8,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3304,3,1,1,102,45,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3305,4,1,1,98,45,10,False,25,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3306,16,1,1,100,45,10,True,94,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3307,4,1,1,67,45,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3308,9,1,1,56,46,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3309,31,1,1,68,46,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3310,71,1,1,65,47,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3311,49,1,1,74,47,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3312,28,1,1,97,47,10,True,71,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3313,5,1,1,66,47,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3314,32,1,1,105,47,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3315,16,1,1,92,47,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3316,4,1,1,87,48,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3317,19,1,1,101,48,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3318,10,1,1,87,48,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3319,201,1,1,93,49,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3320,381,1,1,86,49,10,False,9,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3321,63,1,1,70,50,10,False,13,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3322,1,1,1,55,50,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3323,1,1,1,55,50,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3324,1,1,1,55,50,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3325,15,1,1,87,50,10,True,53,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3326,6,1,1,57,50,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3327,6,1,1,64,51,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3328,426,1,1,63,51,11,True,80,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3329,63,1,1,57,51,10,False,37,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3330,212,1,1,95,51,11,False,1,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3331,5,1,1,51,51,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3332,12,1,1,80,51,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3333,18,1,1,96,51,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3334,169,1,1,105,51,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3335,1,1,1,69,52,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3336,468,1,1,69,52,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3337,33,1,1,106,52,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3338,1,1,1,75,52,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3339,87,1,1,104,52,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3340,1,1,1,56,52,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3341,8,1,1,94,52,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3342,68,1,1,88,52,10,True,84,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3343,695,1,1,93,52,11,False,28,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3344,32,1,1,81,53,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3345,37,1,1,56,53,10,False,27,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3346,57,1,1,93,53,10,True,67,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3347,19,1,1,74,53,10,True,58,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3348,2,1,1,69,53,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3349,78,1,1,96,54,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3350,202,1,1,87,54,11,False,29,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3351,46,1,1,98,54,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3353,21,1,1,74,54,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3354,28,1,1,89,55,10,False,18,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3355,96,1,1,95,55,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3356,8,1,1,62,55,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3357,143,1,1,76,55,10,False,5,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3358,3,1,1,56,55,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3359,20,1,1,77,55,10,False,5,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3360,1,1,1,68,55,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3361,187,1,1,76,55,10,False,18,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3362,108,1,1,56,56,10,False,32,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3363,2,1,1,89,56,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3364,28,1,1,49,56,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3366,16,1,1,104,57,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3368,67,1,1,61,57,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3369,5,1,1,53,57,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3370,2,1,1,68,57,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3371,9,1,1,84,57,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3372,4,1,1,93,57,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3373,190,1,1,88,58,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3374,29,1,1,62,58,10,True,90,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3375,372,1,1,56,58,10,False,69,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3376,26,1,1,51,59,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3377,1,1,1,88,59,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3378,13,1,1,65,59,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3379,5,1,1,69,59,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3380,59,1,1,99,59,10,True,76,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3381,223,1,1,102,60,10,False,15,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3382,1,1,1,71,60,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3383,595,1,1,91,60,11,False,31,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3384,563,1,1,57,60,11,False,60,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3385,33,1,1,81,61,10,False,58,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3386,5,1,1,58,61,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3387,5,1,1,82,61,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3388,318,1,1,61,61,11,True,64,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3389,238,1,1,74,61,11,False,37,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3390,2,1,1,58,61,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3391,30,1,1,51,62,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3392,28,1,1,63,62,10,False,36,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3393,126,1,1,51,62,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3394,73,1,1,53,62,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3395,17,1,1,59,62,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3396,8,1,1,85,63,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3397,26,1,1,64,63,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3398,6,1,1,102,63,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3399,17,1,1,76,63,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3400,3,1,1,69,64,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3401,1,1,1,70,64,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3402,936,1,1,53,64,11,False,5,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3403,12,1,1,53,65,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3404,252,1,1,51,65,10,True,44,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3405,439,1,1,65,65,11,False,53,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3406,134,1,1,68,66,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3407,18,1,1,47,66,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3408,11,1,1,71,66,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3409,55,1,1,62,66,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3410,118,1,1,62,67,10,True,42,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3411,85,1,1,59,68,10,True,68,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3412,170,1,1,65,68,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3413,693,1,1,80,69,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3414,73,1,1,75,69,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3415,54,1,1,71,69,10,True,70,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3417,45,1,1,81,70,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3418,4,1,1,71,70,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3419,13,1,1,52,71,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3420,30,1,1,65,71,10,True,100,0,True,True,True,inside_mesh
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3421,169,1,1,53,71,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3422,6,1,1,82,72,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3423,1,1,1,66,73,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3424,1368,1,1,81,74,12,False,8,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3425,5,1,1,81,77,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3426,524,1,1,79,78,11,False,16,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3427,171,1,1,83,79,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3428,2,1,1,59,80,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3429,23,1,1,71,80,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3430,5,1,1,74,81,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3431,51,1,1,61,81,10,False,10,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3432,31,1,1,71,82,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3433,3,1,1,56,82,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3434,124,1,1,74,82,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3435,46,1,1,56,83,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3436,16,1,1,64,83,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3437,3,1,1,65,83,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3438,1,1,1,62,84,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3439,31,1,1,67,86,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3440,48,1,1,53,86,10,False,35,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3441,181,1,1,57,86,11,False,35,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3442,138,1,1,51,89,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3443,505,1,1,55,89,12,False,32,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3444,86,1,1,52,92,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3446,3,1,1,91,14,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3447,5,1,1,92,14,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3449,1,1,1,87,18,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3450,9,1,1,83,18,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3451,11,1,1,87,18,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3452,1,1,1,90,19,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3453,244,1,1,90,22,11,False,27,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3454,29,1,1,91,24,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3455,2,1,1,80,25,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3456,35,1,1,81,25,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3459,108,1,1,81,27,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3460,115,1,1,78,28,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3461,44,1,1,88,28,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3462,258,1,1,89,29,11,False,44,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3463,51,1,1,76,29,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3464,106,1,1,82,29,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3465,11,1,1,82,30,10,False,27,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3467,87,1,1,77,30,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3468,138,1,1,87,31,11,False,33,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3469,15,1,1,85,32,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3470,12,1,1,77,33,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3471,39,1,1,80,33,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3472,4,1,1,89,33,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3473,5,1,1,84,33,10,False,0,0,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3474,20,1,1,80,34,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3475,9,1,1,80,34,10,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3476,122,1,1,91,36,11,False,0,1,False,True,True,surface_shell
Channel 1 mask,Protein 2,Mul(Channel 3 mask)_xMask(Channel 3 mask),3477,5,1,1,77,37,10,False,0,1,False,True,True,surface_shell
